,ID,London Borough,Date,Average Price
12676,E09000005,Brent,2017-01-01,472372.9446
12677,E09000006,Bromley,2017-01-01,436538.1435
12678,E09000007,Camden,2017-01-01,856070.2412
12679,E09000008,Croydon,2017-01-01,363241.1031
12680,E09000009,Ealing,2017-01-01,489364.2688
12681,E09000010,Enfield,2017-01-01,391874.3239
12682,E09000011,Greenwich,2017-01-01,376667.6322
12683,E09000012,Hackney,2017-01-01,561445.4872
12684,E09000013,Hammersmith & Fulham,2017-01-01,755420.7352
12685,E09000014,Haringey,2017-01-01,551094.6066
12686,E09000015,Harrow,2017-01-01,457831.7745
12687,E09000016,Havering,2017-01-01,352068.6962
12688,E09000017,Hillingdon,2017-01-01,410397.3078
12689,E09000018,Hounslow,2017-01-01,399157.3596
12690,E09000019,Islington,2017-01-01,639571.2572
12691,E09000020,Kensington & Chelsea,2017-01-01,1394421.454
12692,E09000021,Kingston upon Thames,2017-01-01,487327.2722
12693,E09000022,Lambeth,2017-01-01,509709.7751
12694,E09000023,Lewisham,2017-01-01,401025.4323
12695,E09000024,Merton,2017-01-01,483394.9881
12696,E09000025,Newham,2017-01-01,355298.2931
12697,E09000026,Redbridge,2017-01-01,408457.01
12698,E09000027,Richmond upon Thames,2017-01-01,655125.0025
12699,E09000028,Southwark,2017-01-01,504332.4332
12700,E09000029,Sutton,2017-01-01,365567.1316
12701,E09000030,Tower Hamlets,2017-01-01,458311.8665
12702,E09000031,Waltham Forest,2017-01-01,435681.5533
12703,E09000032,Wandsworth,2017-01-01,603454.7904
12704,E09000033,Westminster,2017-01-01,1040211.104
12721,E09000002,Barking & Dagenham,2017-02-01,280697.7144
12722,E09000003,Barnet,2017-02-01,540501.1302
12723,E09000004,Bexley,2017-02-01,328823.912
12724,E09000005,Brent,2017-02-01,475607.9302
12725,E09000006,Bromley,2017-02-01,436074.7032
12726,E09000007,Camden,2017-02-01,824402.8521
12727,E09000008,Croydon,2017-02-01,367221.2315
12728,E09000009,Ealing,2017-02-01,489687.3679
12729,E09000010,Enfield,2017-02-01,386269.6582
12730,E09000011,Greenwich,2017-02-01,380158.9473
12731,E09000012,Hackney,2017-02-01,551580.3008
12732,E09000013,Hammersmith & Fulham,2017-02-01,764386.757
12733,E09000014,Haringey,2017-02-01,567199.528
12734,E09000015,Harrow,2017-02-01,465420.1927
12735,E09000016,Havering,2017-02-01,354491.7208
12736,E09000017,Hillingdon,2017-02-01,414500.0502
12737,E09000018,Hounslow,2017-02-01,400436.9371
12738,E09000019,Islington,2017-02-01,622393.2512
12739,E09000020,Kensington & Chelsea,2017-02-01,1412254.749
12740,E09000021,Kingston upon Thames,2017-02-01,491493.1459
12741,E09000022,Lambeth,2017-02-01,507253.6258
12742,E09000023,Lewisham,2017-02-01,403608.6224
12743,E09000024,Merton,2017-02-01,495771.7558
12744,E09000025,Newham,2017-02-01,359314.7356
12745,E09000026,Redbridge,2017-02-01,405705.4652
12746,E09000027,Richmond upon Thames,2017-02-01,654375.8959
12747,E09000028,Southwark,2017-02-01,503544.7268
12748,E09000029,Sutton,2017-02-01,366941.3771
12749,E09000030,Tower Hamlets,2017-02-01,470185.6462
12750,E09000031,Waltham Forest,2017-02-01,430742.058
12751,E09000032,Wandsworth,2017-02-01,607905.9531
12752,E09000033,Westminster,2017-02-01,1073991.399
12769,E09000002,Barking & Dagenham,2017-03-01,278212.5515
12770,E09000003,Barnet,2017-03-01,549401.1744
12771,E09000004,Bexley,2017-03-01,328858.1741
12772,E09000005,Brent,2017-03-01,484943.9761
12773,E09000006,Bromley,2017-03-01,435582.1075
12774,E09000007,Camden,2017-03-01,813907.1239
12775,E09000008,Croydon,2017-03-01,368767.4538
12776,E09000009,Ealing,2017-03-01,485942.1113
12777,E09000010,Enfield,2017-03-01,383141.9563
12778,E09000011,Greenwich,2017-03-01,378680.0853
12779,E09000012,Hackney,2017-03-01,535380.0015
12780,E09000013,Hammersmith & Fulham,2017-03-01,751021.4813
12781,E09000014,Haringey,2017-03-01,558971.07
12782,E09000015,Harrow,2017-03-01,466479.2934
12783,E09000016,Havering,2017-03-01,357490.8452
12784,E09000017,Hillingdon,2017-03-01,413466.1343
12785,E09000018,Hounslow,2017-03-01,410459.3154
12786,E09000019,Islington,2017-03-01,621583.3881
12787,E09000020,Kensington & Chelsea,2017-03-01,1380049.475
12788,E09000021,Kingston upon Thames,2017-03-01,485291.2572
12789,E09000022,Lambeth,2017-03-01,509025.4771
12790,E09000023,Lewisham,2017-03-01,411087.3477
12791,E09000024,Merton,2017-03-01,495230.3292
12792,E09000025,Newham,2017-03-01,364544.3972
12793,E09000026,Redbridge,2017-03-01,402919.7524
12794,E09000027,Richmond upon Thames,2017-03-01,661515.2415
12795,E09000028,Southwark,2017-03-01,514567.5574
12796,E09000029,Sutton,2017-03-01,371233.5344
12797,E09000030,Tower Hamlets,2017-03-01,462762.4097
12798,E09000031,Waltham Forest,2017-03-01,437021.0915
12799,E09000032,Wandsworth,2017-03-01,622345.252
12800,E09000033,Westminster,2017-03-01,1060969.159
12817,E09000002,Barking & Dagenham,2017-04-01,280567.0096
12818,E09000003,Barnet,2017-04-01,543698.9742
12819,E09000004,Bexley,2017-04-01,329046.2115
12820,E09000005,Brent,2017-04-01,488416.2237
12821,E09000006,Bromley,2017-04-01,435136.9831
12822,E09000007,Camden,2017-04-01,799225.9803
12823,E09000008,Croydon,2017-04-01,369561.6024
12824,E09000009,Ealing,2017-04-01,482245.2025
12825,E09000010,Enfield,2017-04-01,389127.5967
12826,E09000011,Greenwich,2017-04-01,383770.2994
12827,E09000012,Hackney,2017-04-01,513916.4049
12828,E09000013,Hammersmith & Fulham,2017-04-01,773941.1898
12829,E09000014,Haringey,2017-04-01,545403.6564
12830,E09000015,Harrow,2017-04-01,476522.2794
12831,E09000016,Havering,2017-04-01,354342.3314
12832,E09000017,Hillingdon,2017-04-01,411932.8075
12833,E09000018,Hounslow,2017-04-01,410358.113
12834,E09000019,Islington,2017-04-01,638976.9817
12835,E09000020,Kensington & Chelsea,2017-04-01,1399838.629
12836,E09000021,Kingston upon Thames,2017-04-01,490757.2238
12837,E09000022,Lambeth,2017-04-01,509497.8045
12838,E09000023,Lewisham,2017-04-01,406508.9837
12839,E09000024,Merton,2017-04-01,512213.1299
12840,E09000025,Newham,2017-04-01,365239.8378
12841,E09000026,Redbridge,2017-04-01,397410.4696
12842,E09000027,Richmond upon Thames,2017-04-01,663700.6795
12843,E09000028,Southwark,2017-04-01,516808.3738
12844,E09000029,Sutton,2017-04-01,376230.508
12845,E09000030,Tower Hamlets,2017-04-01,465198.2066
12846,E09000031,Waltham Forest,2017-04-01,429416.6658
12847,E09000032,Wandsworth,2017-04-01,630713.2116
12848,E09000033,Westminster,2017-04-01,1109053.914
12865,E09000002,Barking & Dagenham,2017-05-01,286017.53
12866,E09000003,Barnet,2017-05-01,544993.9349
12867,E09000004,Bexley,2017-05-01,333651.4409
12868,E09000005,Brent,2017-05-01,490061.5585
12869,E09000006,Bromley,2017-05-01,440151.598
12870,E09000007,Camden,2017-05-01,815493.7205
12871,E09000008,Croydon,2017-05-01,368801.407
12872,E09000009,Ealing,2017-05-01,486263.2712
12873,E09000010,Enfield,2017-05-01,396608.2496
12874,E09000011,Greenwich,2017-05-01,384705.445
12875,E09000012,Hackney,2017-05-01,504454.8829
12876,E09000013,Hammersmith & Fulham,2017-05-01,755142.6762
12877,E09000014,Haringey,2017-05-01,548123.5115
12878,E09000015,Harrow,2017-05-01,474677.771
12879,E09000016,Havering,2017-05-01,351822.02
12880,E09000017,Hillingdon,2017-05-01,409103.9719
12881,E09000018,Hounslow,2017-05-01,404888.6679
12882,E09000019,Islington,2017-05-01,659547.8924
12883,E09000020,Kensington & Chelsea,2017-05-01,1388174.256
12884,E09000021,Kingston upon Thames,2017-05-01,490577.8939
12885,E09000022,Lambeth,2017-05-01,518126.5156
12886,E09000023,Lewisham,2017-05-01,407047.4196
12887,E09000024,Merton,2017-05-01,514737.8387
12888,E09000025,Newham,2017-05-01,365853.5161
12889,E09000026,Redbridge,2017-05-01,406696.59
12890,E09000027,Richmond upon Thames,2017-05-01,671200.59
12891,E09000028,Southwark,2017-05-01,525315.7516
12892,E09000029,Sutton,2017-05-01,377365.0415
12893,E09000030,Tower Hamlets,2017-05-01,448448.2391
12894,E09000031,Waltham Forest,2017-05-01,432326.8992
12895,E09000032,Wandsworth,2017-05-01,629146.3332
12896,E09000033,Westminster,2017-05-01,1098770.422
12913,E09000002,Barking & Dagenham,2017-06-01,289569.2162
12914,E09000003,Barnet,2017-06-01,531344.3725
12915,E09000004,Bexley,2017-06-01,336979.5642
12916,E09000005,Brent,2017-06-01,492334.7972
12917,E09000006,Bromley,2017-06-01,443763.081
12918,E09000007,Camden,2017-06-01,843238.7194
12919,E09000008,Croydon,2017-06-01,373121.7975
12920,E09000009,Ealing,2017-06-01,483875.3269
12921,E09000010,Enfield,2017-06-01,401482.8829
12922,E09000011,Greenwich,2017-06-01,395263.1208
12923,E09000012,Hackney,2017-06-01,533173.1232
12924,E09000013,Hammersmith & Fulham,2017-06-01,755917.4687
12925,E09000014,Haringey,2017-06-01,559881.9399
12926,E09000015,Harrow,2017-06-01,473768.6514
12927,E09000016,Havering,2017-06-01,354891.7353
12928,E09000017,Hillingdon,2017-06-01,410610.4071
12929,E09000018,Hounslow,2017-06-01,395163.3212
12930,E09000019,Islington,2017-06-01,665436.738
12931,E09000020,Kensington & Chelsea,2017-06-01,1341276.257
12932,E09000021,Kingston upon Thames,2017-06-01,498755.6925
12933,E09000022,Lambeth,2017-06-01,524986.5985
12934,E09000023,Lewisham,2017-06-01,405194.4347
12935,E09000024,Merton,2017-06-01,520540.2952
12936,E09000025,Newham,2017-06-01,362237.0975
12937,E09000026,Redbridge,2017-06-01,402584.7255
12938,E09000027,Richmond upon Thames,2017-06-01,674208.526
12939,E09000028,Southwark,2017-06-01,526415.3886
12940,E09000029,Sutton,2017-06-01,379352.4325
12941,E09000030,Tower Hamlets,2017-06-01,452345.4123
12942,E09000031,Waltham Forest,2017-06-01,425960.853
12943,E09000032,Wandsworth,2017-06-01,620501.0505
12944,E09000033,Westminster,2017-06-01,1088417.218
12961,E09000002,Barking & Dagenham,2017-07-01,291726.5429
12962,E09000003,Barnet,2017-07-01,527928.414
12963,E09000004,Bexley,2017-07-01,344041.4276
12964,E09000005,Brent,2017-07-01,491003.2615
12965,E09000006,Bromley,2017-07-01,445257.6659
12966,E09000007,Camden,2017-07-01,865076.2333
12967,E09000008,Croydon,2017-07-01,377037.8693
12968,E09000009,Ealing,2017-07-01,489317.9552
12969,E09000010,Enfield,2017-07-01,403277.739
12970,E09000011,Greenwich,2017-07-01,404447.4173
12971,E09000012,Hackney,2017-07-01,547195.825
12972,E09000013,Hammersmith & Fulham,2017-07-01,751823.7897
12973,E09000014,Haringey,2017-07-01,568447.6323
12974,E09000015,Harrow,2017-07-01,466812.1456
12975,E09000016,Havering,2017-07-01,363883.674
12976,E09000017,Hillingdon,2017-07-01,415979.626
12977,E09000018,Hounslow,2017-07-01,394568.1119
12978,E09000019,Islington,2017-07-01,667846.9774
12979,E09000020,Kensington & Chelsea,2017-07-01,1304185.839
12980,E09000021,Kingston upon Thames,2017-07-01,495343.8011
12981,E09000022,Lambeth,2017-07-01,532804.2085
12982,E09000023,Lewisham,2017-07-01,414254.491
12983,E09000024,Merton,2017-07-01,509666.3794
12984,E09000025,Newham,2017-07-01,363805.2902
12985,E09000026,Redbridge,2017-07-01,409096.6882
12986,E09000027,Richmond upon Thames,2017-07-01,674637.6505
12987,E09000028,Southwark,2017-07-01,529380.7091
12988,E09000029,Sutton,2017-07-01,380600.8298
12989,E09000030,Tower Hamlets,2017-07-01,449169.611
12990,E09000031,Waltham Forest,2017-07-01,435802.225
12991,E09000032,Wandsworth,2017-07-01,624170.0125
12992,E09000033,Westminster,2017-07-01,1058953.108
13009,E09000002,Barking & Dagenham,2017-08-01,290964.8985
13010,E09000003,Barnet,2017-08-01,526223.3496
13011,E09000004,Bexley,2017-08-01,344516.6709
13012,E09000005,Brent,2017-08-01,498192.1752
13013,E09000006,Bromley,2017-08-01,444116.7403
13014,E09000007,Camden,2017-08-01,864580.1303
13015,E09000008,Croydon,2017-08-01,378273.224
13016,E09000009,Ealing,2017-08-01,488418.2388
13017,E09000010,Enfield,2017-08-01,403221.7048
13018,E09000011,Greenwich,2017-08-01,407505.2365
13019,E09000012,Hackney,2017-08-01,572397.6562
13020,E09000013,Hammersmith & Fulham,2017-08-01,781175.0416
13021,E09000014,Haringey,2017-08-01,568649.2103
13022,E09000015,Harrow,2017-08-01,467852.5647
13023,E09000016,Havering,2017-08-01,367634.6678
13024,E09000017,Hillingdon,2017-08-01,414569.7236
13025,E09000018,Hounslow,2017-08-01,402392.6427
13026,E09000019,Islington,2017-08-01,673654.9738
13027,E09000020,Kensington & Chelsea,2017-08-01,1257577.663
13028,E09000021,Kingston upon Thames,2017-08-01,493796.1858
13029,E09000022,Lambeth,2017-08-01,531315.3881
13030,E09000023,Lewisham,2017-08-01,417811.1702
13031,E09000024,Merton,2017-08-01,517398.6238
13032,E09000025,Newham,2017-08-01,361140.5808
13033,E09000026,Redbridge,2017-08-01,411116.019
13034,E09000027,Richmond upon Thames,2017-08-01,682854.3406
13035,E09000028,Southwark,2017-08-01,535685.0688
13036,E09000029,Sutton,2017-08-01,382729.3669
13037,E09000030,Tower Hamlets,2017-08-01,445665.4947
13038,E09000031,Waltham Forest,2017-08-01,437935.1388
13039,E09000032,Wandsworth,2017-08-01,633826.05
13040,E09000033,Westminster,2017-08-01,1035582.918
13057,E09000002,Barking & Dagenham,2017-09-01,292518.8418
13058,E09000003,Barnet,2017-09-01,537986.056
13059,E09000004,Bexley,2017-09-01,339807.8445
13060,E09000005,Brent,2017-09-01,490673.1251
13061,E09000006,Bromley,2017-09-01,443953.3037
13062,E09000007,Camden,2017-09-01,864602.9182
13063,E09000008,Croydon,2017-09-01,378859.2622
13064,E09000009,Ealing,2017-09-01,489067.8131
13065,E09000010,Enfield,2017-09-01,404393.322
13066,E09000011,Greenwich,2017-09-01,408406.8952
13067,E09000012,Hackney,2017-09-01,575543.8968
13068,E09000013,Hammersmith & Fulham,2017-09-01,758910.845
13069,E09000014,Haringey,2017-09-01,567472.9012
13070,E09000015,Harrow,2017-09-01,470769.258
13071,E09000016,Havering,2017-09-01,369568.3463
13072,E09000017,Hillingdon,2017-09-01,419451.6107
13073,E09000018,Hounslow,2017-09-01,397359.5869
13074,E09000019,Islington,2017-09-01,670683.3269
13075,E09000020,Kensington & Chelsea,2017-09-01,1270089.545
13076,E09000021,Kingston upon Thames,2017-09-01,497971.608
13077,E09000022,Lambeth,2017-09-01,530267.6967
13078,E09000023,Lewisham,2017-09-01,423062.7937
13079,E09000024,Merton,2017-09-01,520322.0413
13080,E09000025,Newham,2017-09-01,369228.9874
13081,E09000026,Redbridge,2017-09-01,421401.4565
13082,E09000027,Richmond upon Thames,2017-09-01,674672.2655
13083,E09000028,Southwark,2017-09-01,531668.823
13084,E09000029,Sutton,2017-09-01,382199.9322
13085,E09000030,Tower Hamlets,2017-09-01,453992.2966
13086,E09000031,Waltham Forest,2017-09-01,444190.689
13087,E09000032,Wandsworth,2017-09-01,626581.9692
13088,E09000033,Westminster,2017-09-01,1040700.213
13105,E09000002,Barking & Dagenham,2017-10-01,293390.1743
13106,E09000003,Barnet,2017-10-01,544090.0922
13107,E09000004,Bexley,2017-10-01,335705.4049
13108,E09000005,Brent,2017-10-01,489039.0375
13109,E09000006,Bromley,2017-10-01,443293.8526
13110,E09000007,Camden,2017-10-01,834802.319
13111,E09000008,Croydon,2017-10-01,375688.1054
13112,E09000009,Ealing,2017-10-01,482446.5122
13113,E09000010,Enfield,2017-10-01,398915.2039
13114,E09000011,Greenwich,2017-10-01,399906.9513
13115,E09000012,Hackney,2017-10-01,574424.8664
13116,E09000013,Hammersmith & Fulham,2017-10-01,750647.9492
13117,E09000014,Haringey,2017-10-01,558082.6333
13118,E09000015,Harrow,2017-10-01,479341.0864
13119,E09000016,Havering,2017-10-01,367189.0253
13120,E09000017,Hillingdon,2017-10-01,418374.542
13121,E09000018,Hounslow,2017-10-01,397338.8595
13122,E09000019,Islington,2017-10-01,657948.5329
13123,E09000020,Kensington & Chelsea,2017-10-01,1278113.215
13124,E09000021,Kingston upon Thames,2017-10-01,498161.9975
13125,E09000022,Lambeth,2017-10-01,523672.9219
13126,E09000023,Lewisham,2017-10-01,417795.7112
13127,E09000024,Merton,2017-10-01,534090.591
13128,E09000025,Newham,2017-10-01,368084.3326
13129,E09000026,Redbridge,2017-10-01,422354.0154
13130,E09000027,Richmond upon Thames,2017-10-01,669034.2904
13131,E09000028,Southwark,2017-10-01,523451.6373
13132,E09000029,Sutton,2017-10-01,381501.371
13133,E09000030,Tower Hamlets,2017-10-01,468856.8579
13134,E09000031,Waltham Forest,2017-10-01,442340.3626
13135,E09000032,Wandsworth,2017-10-01,614717.2795
13136,E09000033,Westminster,2017-10-01,1034778.662
13153,E09000002,Barking & Dagenham,2017-11-01,293796.3082
13154,E09000003,Barnet,2017-11-01,541562.5133
13155,E09000004,Bexley,2017-11-01,336238.7472
13156,E09000005,Brent,2017-11-01,485284.8591
13157,E09000006,Bromley,2017-11-01,445251.0522
13158,E09000007,Camden,2017-11-01,846353.7892
13159,E09000008,Croydon,2017-11-01,375639.9009
13160,E09000009,Ealing,2017-11-01,479332.2305
13161,E09000010,Enfield,2017-11-01,397553.3948
13162,E09000011,Greenwich,2017-11-01,395636.0634
13163,E09000012,Hackney,2017-11-01,561529.4337
13164,E09000013,Hammersmith & Fulham,2017-11-01,741538.7443
13165,E09000014,Haringey,2017-11-01,544696.1724
13166,E09000015,Harrow,2017-11-01,475680.829
13167,E09000016,Havering,2017-11-01,366433.6734
13168,E09000017,Hillingdon,2017-11-01,415389.6503
13169,E09000018,Hounslow,2017-11-01,394683.0891
13170,E09000019,Islington,2017-11-01,644361.5471
13171,E09000020,Kensington & Chelsea,2017-11-01,1344311.198
13172,E09000021,Kingston upon Thames,2017-11-01,492821.7242
13173,E09000022,Lambeth,2017-11-01,516201.9777
13174,E09000023,Lewisham,2017-11-01,416507.5731
13175,E09000024,Merton,2017-11-01,525728.5267
13176,E09000025,Newham,2017-11-01,361401.9932
13177,E09000026,Redbridge,2017-11-01,419148.2069
13178,E09000027,Richmond upon Thames,2017-11-01,651931.4809
13179,E09000028,Southwark,2017-11-01,493680.1732
13180,E09000029,Sutton,2017-11-01,381410.0735
13181,E09000030,Tower Hamlets,2017-11-01,470787.8488
13182,E09000031,Waltham Forest,2017-11-01,440512.6338
13183,E09000032,Wandsworth,2017-11-01,604817.0021
13184,E09000033,Westminster,2017-11-01,1039759.023
13201,E09000002,Barking & Dagenham,2017-12-01,292914.7086
13202,E09000003,Barnet,2017-12-01,538717.7098
13203,E09000004,Bexley,2017-12-01,340598.3803
13204,E09000005,Brent,2017-12-01,494515.1638
13205,E09000006,Bromley,2017-12-01,445503.7924
13206,E09000007,Camden,2017-12-01,844415.6871
13207,E09000008,Croydon,2017-12-01,374440.8529
13208,E09000009,Ealing,2017-12-01,469145.6915
13209,E09000010,Enfield,2017-12-01,395284.0873
13210,E09000011,Greenwich,2017-12-01,385851.2442
13211,E09000012,Hackney,2017-12-01,557024.8893
13212,E09000013,Hammersmith & Fulham,2017-12-01,742878.3186
13213,E09000014,Haringey,2017-12-01,549659.8181
13214,E09000015,Harrow,2017-12-01,474005.2214
13215,E09000016,Havering,2017-12-01,365934.1699
13216,E09000017,Hillingdon,2017-12-01,409262.7425
13217,E09000018,Hounslow,2017-12-01,404048.3997
13218,E09000019,Islington,2017-12-01,639370.6836
13219,E09000020,Kensington & Chelsea,2017-12-01,1364184.503
13220,E09000021,Kingston upon Thames,2017-12-01,485524.9701
13221,E09000022,Lambeth,2017-12-01,509180.4682
13222,E09000023,Lewisham,2017-12-01,408684.3189
13223,E09000024,Merton,2017-12-01,517135.1875
13224,E09000025,Newham,2017-12-01,349429.4686
13225,E09000026,Redbridge,2017-12-01,416711.5048
13226,E09000027,Richmond upon Thames,2017-12-01,650160.1284
13227,E09000028,Southwark,2017-12-01,485749.3433
13228,E09000029,Sutton,2017-12-01,377963.4046
13229,E09000030,Tower Hamlets,2017-12-01,465624.8325
13230,E09000031,Waltham Forest,2017-12-01,441467.86
13231,E09000032,Wandsworth,2017-12-01,596878.7995
13232,E09000033,Westminster,2017-12-01,1096072.023
13249,E09000002,Barking & Dagenham,2018-01-01,291547.859
13250,E09000003,Barnet,2018-01-01,531832.1976
13251,E09000004,Bexley,2018-01-01,342095.7083
13252,E09000005,Brent,2018-01-01,493882.3539
13253,E09000006,Bromley,2018-01-01,446736.5839
13254,E09000007,Camden,2018-01-01,859592.5076
13255,E09000008,Croydon,2018-01-01,372312.1277
13256,E09000009,Ealing,2018-01-01,473630.8021
13257,E09000010,Enfield,2018-01-01,395037.614
13258,E09000011,Greenwich,2018-01-01,386738.7189
13259,E09000012,Hackney,2018-01-01,551718.9615
